path,label
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_167_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_61_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_308_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_409_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_67_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_42_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_219_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0001.mp4_223_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_185_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_72_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0001.mp4_247_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0001.mp4_197_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_283_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_123_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0000.mp4_183_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_346_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_5_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_369_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_214_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_107_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_131_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_238_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_200_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0001.mp4_40_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0002.mp4_112_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_71_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_360_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_106_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0006.mp4_49_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_272_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_119_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_161_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_213_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_117_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_111_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0006.mp4_128_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_331_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_259_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_509_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_414_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_336_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_262_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_193_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_303_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_114_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_223_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_171_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_493_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_16_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_76_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0006.mp4_147_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_200_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_363_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_230_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_395_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_147_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_284_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_26_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_109_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_181_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_498_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0001.mp4_230_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_31_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_382_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_275_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_313_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_208_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_364_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_170_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_356_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_196_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_371_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_266_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_381_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0002.mp4_44_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_202_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_253_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_413_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_68_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_278_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_96_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0000.mp4_56_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0001.mp4_156_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_414_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_442_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_241_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_56_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_38_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_131_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0001.mp4_62_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_265_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_329_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_10_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_358_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_264_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_33_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_301_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_90_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_253_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_141_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0001.mp4_92_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_35_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_367_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_274_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_130_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_85_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_250_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_279_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_98_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_234_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_66_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_33_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_389_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_418_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_362_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_181_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0001.mp4_76_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_35_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_497_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_77_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0002.mp4_221_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_53_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_334_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0007.mp4_161_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_222_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_7_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_186_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_66_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_178_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_322_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0001.mp4_58_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0000.mp4_155_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0002.mp4_196_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_60_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_176_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0000.mp4_96_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_478_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_403_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_177_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_19_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_47_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_221_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0001.mp4_55_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_113_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_3_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0006.mp4_2_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0001.mp4_195_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_20_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0006.mp4_92_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_236_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_131_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_102_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0006.mp4_129_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_167_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0000.mp4_181_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_282_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_368_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_188_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_232_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0006.mp4_170_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_140_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_275_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_91_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_415_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_95_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_12_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_45_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0000.mp4_106_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_394_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_216_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_1_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0001.mp4_275_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0001.mp4_97_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_167_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_212_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0006.mp4_137_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_286_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_148_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_69_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0000.mp4_215_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_91_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_115_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_62_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_165_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_273_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0007.mp4_21_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_69_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_41_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_378_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_267_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_317_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_344_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0002.mp4_318_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_44_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_429_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0003.mp4_176_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_372_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0002.mp4_357_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_100_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_88_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_241_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0009.mp4_84_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_72_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_207_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_31_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0004.mp4_197_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0000.mp4_234_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0000.mp4_265_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_300_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0001.mp4_30_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_362_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_194_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_144_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0005.mp4_115_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0005.mp4_237_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_52_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0008.mp4_194_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0007.mp4_377_1.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0004.mp4_291_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0005.mp4_340_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_336_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_379_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_84_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0003.mp4_52_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id16_0009.mp4_72_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0006.mp4_451_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0000.mp4_111_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id17_0000.mp4_265_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_477_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\real_faces\id17_0000.mp4_172_0.jpg,0
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0003.mp4_395_0.jpg,1
C:\Users\A M TECH\Desktop\py playground\Deepfake sys\dataset\fake_faces\id0_id16_0008.mp4_265_0.jpg,1
